not_bio_related	name	summary	url
 	r-bio3d	Utilities to process, organize and explore protein structure, sequence and dynamics data.  Features include the ability to read and write structure, sequence and dynamic trajectory data, perform sequence and structure database searches, data summaries, atom selection, alignment, superposition, rigid core identification, clustering, torsion analysis, distance matrix analysis, structure and sequence conservation analysis, normal mode analysis, principal component analysis of heterogeneous structure data, and correlation network analysis from normal mode and molecular dynamics data.  In addition, various utility functions are provided to enable the statistical and graphical power of the R environment to work with biological sequence and structural data.  Please refer to the URLs below for more information.	http://thegrantlab.org/bio3d/, http://bitbucket.org/Grantlab/bio3d
 	r-biom	This is an R package for interfacing with the BIOM format.	https://github.com/joey711/biom/, http://biom-format.org/
 	r-chbutils	Useful utility functions used at the Harvard Chan School Bioinformatics core	https://github.com/hbc/CHBUtils
 	r-cimpl	An analysis package for multi sample insertional mutagenesis data (including viral- and transposon-based systems) using Gaussian kernel convolution to identify common insertion sites.	http://ccb.nki.nl/software/
 	r-cnogpro	Methods for assigning copy number states and breakpoints in resequencing experiments of prokaryotic organisms.	https://CRAN.R-project.org/package=CNOGpro
 	r-coloc	Performs the colocalisation tests described in Plagnol et al (2009), Wallace et al (2013) and Giambartolomei et al (2013).	https://github.com/chr1swallace/coloc
x	r-data.table	Fast aggregation of large data (e.g. 100GB in RAM), fast ordered joins, fast add/modify/delete of columns by group using no copies at all, list columns, a fast friendly file reader and parallel file writer. Offers a natural and flexible syntax, for faster development.	http://r-datatable.com
 	r-dbchip	ChIP-seq differential binding	http://pages.cs.wisc.edu/~kliang/DBChIP
 	r-deoptimr	An implementation of a bespoke jDE variant of the Differential Evolution stochastic algorithm for global optimization of nonlinear programming problems.	
x	r-diptest	Compute Hartigan's dip test statistic for unimodality / multimodality and provide a test with simulation based p-values, where the original public code has been corrected.	https://CRAN.R-project.org/package=diptest
 	r-dpeak	This package provides functions for fitting dPeak, a statistical framework to deconvolve ChIP-seq peaks.	http://dongjunchung.github.io/dpeak/
 	r-drc	Analysis of dose-response data is made available through a suite of flexible and versatile model fitting and after-fitting functions.	http://www.r-project.org, http://www.bioassay.dk
 	r-dynamictreecut	Contains methods for detection of clusters in hierarchical clustering dendrograms.	http://www.genetics.ucla.edu/labs/horvath/CoexpressionNetwork/BranchCutting/
 	r-empiricalfdr.deseq2	Auxiliary functions for the DESeq2 package to simulate read counts according to the null hypothesis (i.e., with empirical sample size factors, per-gene total counts and dispersions, but without effects of predictor variables) and to compute the empirical false discovery rate.	
 	r-exomedepth	Calls copy number variants (CNVs) from targeted sequence data, typically exome sequencing experiments designed to identify the genetic basis of Mendelian disorders.	https://cran.r-project.org/web/packages/ExomeDepth/index.html
x	r-factominer	Exploratory data analysis methods to summarize, visualize and describe datasets. The main principal component methods are available, those with the largest potential in terms of applications: principal component analysis (PCA) when variables are quantitative, correspondence analysis (CA) and multiple correspondence analysis (MCA) when variables are categorical, Multiple Factor Analysis when variables are structured in groups, etc. and hierarchical cluster analysis.	http://factominer.free.fr
x	r-fnn	Cover-tree and kd-tree fast k-nearest neighbor search algorithms and related applications including KNN classification, regression and information measures are implemented.	https://CRAN.R-project.org/package=FNN
x	r-gam	"Functions for fitting and working with generalized additive models, as described in chapter 7 of ""Statistical Models in S"" (Chambers and Hastie (eds), 1991), and ""Generalized Additive Models"" (Hastie and Tibshirani, 1990)."	https://cran.r-project.org/web/packages/gam/index.html
x	r-gbm	An implementation of extensions to Freund and Schapire's AdaBoost algorithm and Friedman's gradient boosting machine. Includes regression methods for least squares, absolute loss, t-distribution loss, quantile regression, logistic, multinomial logistic, Poisson, Cox proportional hazards partial likelihood, AdaBoost exponential loss, Huberized hinge loss, and Learning to Rank measures (LambdaMart).	http://code.google.com/p/gradientboostedmodels/
 	r-genabel.data	GenABEL.data package consists of a data set used by GenABEL functions	http://www.genabel.org, http://forum.genabel.org, http://genabel.r-forge.r-project.org/
 	r-genenet	Analyzes gene expression (time series) data with focus on the inference of gene networks. In particular, GeneNet implements the methods of Schaefer and  Strimmer (2005a,b,c) and Opgen-Rhein and Strimmer (2006, 2007) for learning large-scale gene association networks (including assignment of putative directions).  	http://strimmerlab.org/software/genenet/
 	r-george	geoRge, a computational tool for stable isotope labelling detection in LC/MS-based untargeted metabolomics	https://github.com/jcapelladesto/geoRge/README.md
x	r-ggthemes	Some extra themes, geoms, and scales for ggplot2. Provides ggplot2 themes and scales that replicate the look of plots by Edward Tufte, Stephen Few, Fivethirtyeight, The Economist, Stata, Excel, and The Wall Street Journal, among others. Provides geoms for Tufte s box plot and range frame.	https://cran.rstudio.com/web/packages/ggthemes/index.html
 	r-giant	Toolbox for various enrichment analysis methods and quantification of uncertainty of gene sets.	https://cran.r-project.org/web/packages/GiANT/index.html
 	r-gprofiler	Functional enrichment analysis, gene identifier conversion and mapping homologous genes across related organisms via the 'g:Profiler' toolkit (http://biit.cs.ut.ee/gprofiler/).	https://CRAN.R-project.org/package=gProfileR
 	r-gpseq	Some functions for modeling sequence read counts as a generalized poisson model and to use this model for detecting differentially expressed genes in different conditions and differentially spliced exons.	https://CRAN.R-project.org/package=GPseq
x	r-grimport	Functions for converting, importing, and drawing PostScript  pictures in R plots.	
 	r-gsalib	This package contains utility functions used by the Genome Analysis Toolkit (GATK) to load tables and plot data. The GATK is a toolkit for variant discovery in high-throughput sequencing data.	
x	r-gsmoothr	Tools rewritten in C for various smoothing tasks	
 	r-histonehmm	histoneHMM is a software to analyse ChIP-seq data of histone modifications with broad genomic footprints like H3K27me3. It allows for calling modified regions in single samples as well as for calling differentially modified regions in a comparison of two samples	http://histonehmm.molgen.mpg.de/
x	r-idpmisc	The IDPmisc package contains different high-level graphics functions for displaying large datasets, displaying circular data in a very flexible way, finding local maxima, brewing color ramps, drawing nice arrows, zooming 2D-plots, creating figures with differently colored margin and plot region.  In addition, the package contains auxiliary functions for data manipulation like omitting observations with irregular values or selecting data by logical vectors, which include NAs. Other functions are especially useful in spectroscopy and analyses of environmental data: robust baseline fitting, finding peaks in spectra.	
 	r-idr	"This is a package for estimating the copula mixture model and plotting correspondence curves in ""Measuring reproducibility of high-throughput experiments"" (2011), Annals of Applied Statistics, Vol. 5, No. 3, 1752-1779, by Li, Brown, Huang, and Bickel "	https://sites.google.com/site/anshulkundaje/projects/idr
x	r-inlinedocs	Generates Rd files from R source code with comments. The main features of the default syntax are that (1) docs are defined in comments near the relevant code, (2) function argument names are not repeated in comments, and (3) examples are defined in R code, not comments. It is also easy to define a new syntax.	http://inlinedocs.r-forge.r-project.org
x	r-km.ci	Computes various confidence intervals for the Kaplan-Meier estimator, namely Petos CI, Rothman CI, CI's based on Greenwoods variance, Thomas and Grunkemeier CI and the simultaneous confidence bands by Nair and Hall and Wellner.	https://cran.rstudio.com/web/packages/km.ci/index.html
x	r-kmsurv	"Data sets and functions for Klein and Moeschberger (1997), ""Survival Analysis, Techniques for Censored and Truncated Data"", Springer."	https://cran.rstudio.com/web/packages/KMsurv/index.html
x	r-kriging	Simple and highly optimized ordinary kriging algorithm to plot geographical data	https://CRAN.R-project.org/package=kriging
x	r-lsd	Create lots of colorful plots in a plethora of variations (try the LSD demotour() )	
 	r-maldiquant	A complete analysis pipeline for matrix-assisted laser desorption/ionization-time-of-flight (MALDI-TOF) and other two-dimensional mass spectrometry data. In addition to commonly used plotting and processing methods it includes distinctive features, namely baseline subtraction methods such as morphological filters (TopHat) or the statistics-sensitive non-linear iterative peak-clipping algorithm (SNIP), peak alignment using warping functions, handling of replicated measurements as well as allowing spectra with different resolutions.	http://strimmerlab.org/software/maldiquant/ https://github.com/sgibb/MALDIquant/
 	r-maldiquantforeign	Functions for reading (tab, csv, Bruker fid, Ciphergen XML, mzXML, mzML, imzML, Analyze 7.5, CDF, mMass MSD) and writing (tab, csv, mMass MSD, mzML, imzML) different file formats of mass spectrometry data into/from MALDIquant objects.	http://strimmerlab.org/software/maldiquant/ https://github.com/sgibb/MALDIquantForeign/
 	r-matrixeqtl	Matrix eQTL is designed for fast eQTL analysis on large datasets. Matrix eQTL can test for association between genotype and gene expression using linear regression  with either additive or ANOVA genotype effects. The models can include covariates to account for factors  as population stratification, gender, and clinical variables.  It also supports models with heteroscedastic and/or correlated errors, false discovery rate estimation and separate treatment of local (cis) and distant (trans) eQTLs.	http://www.bios.unc.edu/research/genomic_software/Matrix_eQTL/
 	r-micropan	A collection of functions for computations and visualizations of microbial pan-genomes.	https://CRAN.R-project.org/package=micropan
 	r-microseq	Basic functions for microbial sequence data analysis.	https://CRAN.R-project.org/package=microseq
 	r-mixomics	Multivariate methods are well suited to large omics data sets where the number ofvariables (e.g. genes, proteins, metabolites) is much larger than the number ofsamples (patients, cells, mice). They have the appealing properties of reducingthe dimension of the data by using instrumental variables (components), which aredefined as combinations of all variables. Those components are then used to produceuseful graphical outputs that enable better understanding of the relationships andcorrelation structures between the different data sets that are integrated. mixOmicsoffers a wide range of multivariate methods for the exploration and integrationof biological datasets with a particular focus on variable selection. The packageproposes several sparse multivariate models we have developed to identify the keyvariables that are highly correlated, and/or explain the biological outcome of interest.The data that can be analysed with mixOmics may come from high throughput sequencingtechnologies, such as omics data (transcriptomics, metabolomics, proteomics, metagenomicsetc) but also beyond the realm of omics (e.g. spectral imaging). The methods implementedin mixOmics can also handle missing values without having to delete entire rowswith missing data. A non exhaustive list of methods include generalised CanonicalCorrelation Analysis, sparse Partial Least Squares and sparse Discriminant Analysis.Recently we implemented integrative methods to combine multiple data sets: horizontalintegration with regularised Generalised Canonical Correlation Analysis and verticalintegration with multi-group Partial Least Squares.	http://www.mixOmics.org
 	r-mlgt	Processing and analysis of high throughput (Roche 454) sequences generated from multiple loci and multiple biological samples. Sequences are assigned to their locus and sample of origin, aligned and trimmed. Where possible, genotypes are called and variants mapped to known alleles.	http://personalpages.manchester.ac.uk/staff/David.Gerrard/
 	r-mmgenome	Tools for extracting individual genomes from metagneomes	https://github.com/MadsAlbertsen/mmgenome
 	r-mutationalpatterns	R package for extracting and visualizing mutational patterns in base substitution catalogues	https://github.com/CuppenResearch/MutationalPatterns
 	r-mutoss	The Mutoss package and accompanying mutossGUI package are designed to ease the application and comparison of multiple hypothesis testing procedures.	http://mutoss.r-forge.r-project.org/
 	r-nanostringnorm	A set of tools for normalizing, diagnostics and visualization of NanoString nCounter data.	
 	r-nastiseq	Pairs of RNA molecules transcribed from partially or entirely complementary loci are called cis-natural antisense transcripts (cis-NATs), and they play key roles in the regulation of gene expression in many organisms. A promising experimental tool for profiling sense and antisense transcription is strand-specific RNA sequencing (ssRNA-seq). To identify cis-NATs using ssRNA-seq, we developed a new computational method based on model comparison that incorporates the inherent variable efficiency of generating perfectly strand-specific libraries. Applying the method to new ssRNA-seq data from whole root and cell-type specific Arabidopsis libraries confirmed most of the known cis-NAT pairs and identified hundreds of additional cis-NAT pairs.	https://ohlerlab.mdc-berlin.de/software/NASTIseq_104/
 	r-patpro	Quickly and easily visualize longitudinal microbiome profiles using standard output from the QIIME microbiome analysis toolkit (see <http://qiime.org> for more information).	https://github.com/Microbiology/patPRO
 	r-peer	PEER is a collection of Bayesian approaches to infer hidden determinants and their effects from gene expression profiles using factor analysis methods. Applications of PEER have (i) detected batch effects and experimental confounders (ii) increased the number of expression QTL findings by threefold and (iii) allowed inference of intermediate cellular traits, such as transcription factor or pathway activations. This project offers an efficient and versatile C++ implementation of the underlying algorithms with user-friendly interfaces to R and python. 	
 	r-plasmidprofiler	Plasmid profiler	
 	r-pore	An R package to enable organisation and visualisation of nanopore sequencing data	http://sourceforge.net/projects/rpore/
 	r-probmetab	Provides probability ranking to candidate compounds assigned to masses, with the prior assumption of connected sample and additional previous and spectral information modeled by the user.	https://github.com/rsilvabioinfo/ProbMetab
 	r-pscbs	Segmentation of allele-specific DNA copy number data and detectionof regions with abnormal copy number within each parental chromosome.  Both tumor-normalpaired and tumor-only analyses are supported.	https://github.com/HenrikBengtsson/PSCBS
 	r-psych	A general purpose toolbox for personality, psychometrics and experimental psychology.   Functions are primarily for multivariate analysis and scale construction using factor analysis, principal component analysis, cluster analysis and reliability analysis, although others provide basic descriptive statistics. Item Response Theory is done using  factor analysis of tetrachoric and polychoric correlations. Functions for analyzing data at multi-levels include within and between group statistics, including correlations and factor analysis.   Functions for simulating particular item and test structures are included. Several functions serve as a useful front end for structural equation modeling.  Graphical displays of path diagrams, factor analysis and structural equation models are created using basic graphics. Some of the functions are written to support a book on psychometrics as well as publications in personality research. For more information, see the personality-project.org/r webpage.	http://personality-project.org/r/psych http://personality-project.org/r/psych-manual.pdf
 	r-qiimer	Open QIIME output files in R, compute statistics, and create plots from the data.	http://www.r-project.org
 	r-qqman	Q-Q and manhattan plots for GWAS data	
 	r-rblast	Seamlessly interfaces the Basic Local Alignment Search Tool (BLAST) to search genetic sequence data bases. This work was partially supported by grant no. R21HG005912 from the National Human Genome Research Institute.	https://github.com/mhahsler/rBLAST
 	r-rcircos	A simple and flexible way to generate Circos 2D track plot images for genomic data visualization is implemented in this package. The types of plots include: heatmap, histogram, lines, scatterplot, tiles and plot items for further decorations include connector, link (lines and ribbons), and text (gene) label. All functions require only R graphics package that comes with R base installation.  	http://bitbucket.org/henryhzhang/rcircos
 	r-readbrukerflexdata	Reads data files acquired by MALDI-TOF MS on Bruker Daltonics machines of the \*flex series.	http://strimmerlab.org/software/maldiquant/ https://github.com/sgibb/readBrukerFlexData/
 	r-readmzxmldata	Functions for reading mass spectrometry data in mzXML format.	http://strimmerlab.org/software/maldiquant/ https://github.com/sgibb/readMzXmlData/
x	r-rematch2	Wrappers on 'regexpr' and 'gregexpr' to return the match results in tidy data frames.	https://github.com/r-lib/rematch2#readme
 	r-rentrez	Provides an R interface to the NCBI's EUtils API allowing users to search databaseslike GenBank and PubMed, process the results of those searches and pull data intotheir R sessions.	http://github.com/ropensci/rentrez
 	r-robustrankaggreg	Methods for aggregating ranked lists, especially lists of genes. It implements the Robust Rank Aggregation (Kolde et. al in preparation) and some other simple algorithms for the task. RRA method uses a probabilistic model for aggregation that is robust to noise and also facilitates the calculation of significance probabilities for all the elements in the final ranking.	
 	r-rphylip	Rphylip provides an R interface for the PHYLIP package. All users of Rphylip will thus first have to install the PHYLIP phylogeny methods program package (Felsenstein 2013). See http://www.phylip.com for more  information about installing PHYLIP.	http://www.phytools.org/Rphylip
 	r-rubic	RUBIC detects recurrent copy number aberrations using copy number breaks, rather than recurrently amplified or deleted regions. This allows for a vastly simplified approach as recursive peak splitting procedures and repeated re-estimation of the background model are avoided. Furthermore, the false discovery rate is controlled on the level of called regions, rather than at the probe level.	http://ccb.nki.nl/software/
 	r-samr	Significance Analysis of Microarrays	http://www-stat.stanford.edu/~tibs/SAM
 	r-sartools	SARTools provides R tools and an environment for the statistical analysis of RNA-Seq projects load and clean data, produce figures, perform statistical analysis/testing with DESeq2 or edgeR, export results and create final report.	https://github.com/PF2-pasteur-fr/SARTools
 	r-scrm	A coalescent simulator that allows the rapid simulation of biological sequences under neutral models of evolution. Different to other coalescent based simulations, it has an optional approximation parameter that allows for high accuracy while maintaining a linear run time cost for long sequences. It is optimized for simulating massive data sets as produced by Next-Generation Sequencing technologies for up to several thousand sequences.	https://github.com/scrm/scrm-r
 	r-seqinr	Exploratory data analysis and data visualization for biological sequence (DNA and protein) data.  Includes also utilities for sequence data management under the ACNUC system.	http://seqinr.r-forge.r-project.org/, Mailing list: http://r-forge.r-project.org/mail/?group_id=220
 	r-sleuth	Sleuth is an R library for analysis of RNA-Seq experiments for which transcript abundances have been quantified with kallisto.	http://pachterlab.github.io/sleuth
 	r-soap-nmr	R package for 1H-NMR data pre-treatment 	https://github.com/ManonMartin/SOAP-NMR
 	r-solarius	SOLAR is the standard software program to perform linkage and association mappings of the quantitative trait loci (QTLs) in pedigrees of arbitrary size and complexity. This package allows the user to exploit the variance component methods implemented in SOLAR. It automates such routine operations as formatting pedigree and phenotype data. It also parses the model output and contains summary and plotting functions for exploration of the results. In addition, solarius enables parallel computing of the linkage and association analyses, that makes the calculation of genome-wide scans more efficient. See <http://solar.txbiomedgenetics.org/> for more information about SOLAR.	https://github.com/ugcd/solarius
 	r-speaq	We introduce a novel suite of informatics tools for the quantitative analysis of NMR metabolomic profile data. The core of the processing cascade is a novel peak alignment algorithm, called hierarchical Cluster-based Peak Alignment (CluPA). The algorithm aligns a target spectrum to the reference spectrum in a top-down fashion by building a hierarchical cluster tree from peak lists of reference and target spectra and then dividing the spectra into smaller segments based on the most distant clusters of the tree. To reduce the computational time to estimate the spectral misalignment, the method makes use of Fast Fourier Transformation (FFT) cross-correlation. Since the method returns a high-quality alignment, we can propose a simple methodology to study the variability of the NMR spectra. For each aligned NMR data point the ratio of the between-group and within-group sum of squares (BW-ratio) is calculated to quantify the difference in variability between and within predefined groups of NMR spectra. This differential analysis is related to the calculation of the F-statistic or a one-way ANOVA, but without distributional assumptions. Statistical inference based on the BW-ratio is achieved by bootstrapping the null distribution from the experimental data. See Vu et al. (2011)<DOI:10.1186/1471-2105-12-405> for further information.	https://github.com/nghiavtr/speaq
 	r-spp	ChIP-seq peak caller	http://compbio.med.harvard.edu/Supplements/ChIP-seq
 	r-tfmpvalue	In putative Transcription Factor Binding Sites (TFBSs)  identification from sequence/alignments, we are interested in the significance of certain match score. TFMPvalue provides the accurate calculation of P-value with  score threshold for Position Weight Matrices,  or the score with given P-value.  This package is an interface to code originally made available by  Helene Touzet and Jean-Stephane Varre, 2007,  Algorithms Mol Biol:2, 15.	https://github.com/ge11232002/TFMPvalue
 	r-wasabi	Prepare Sailfish and Salmon output for downstream analysis	https://github.com/COMBINE-lab/wasabi
 	r-wgcna	Functions necessary to perform Weighted Correlation Network Analysis on high-dimensional data. Includes functions for rudimentary data cleaning, construction of correlation networks, module identification, summarization, and relating of variables and modules to sample traits. Also includes a number of utility functions for data manipulation and visualization.	http://www.genetics.ucla.edu/labs/horvath/CoexpressionNetwork/Rpackages/WGCNA/
x	r-xmlrpc	A simple implementation of XML-RPC for R.	https://r-forge.r-project.org
x	r-xnomial	Tests whether a set of counts fit a given expected ratio. For example, a genetic cross might be expected to produce four types in the relative frequencies of 9:3:3:1. To see whether a set of observed counts fits this expectation, one can examine all possible outcomes with xmulti() or a random sample of them with xmonte() and find the probability of an observation deviating from the expectation by at least as much as the observed. As a measure of deviation from the expected, one can use the log-likelihood ratio, the multinomial probability, or the classic chi-square statistic. A histogram of the test statistic can also be plotted and compared with the asymptotic curve.	https://cran.r-project.org/web/packages/XNomial/index.html
 	r2r	software to speed depiction of aesthetic consensus RNA secondary structures	http://breaker.research.yale.edu/R2R/
 	ra	Ra is short for RNA Assembler and it is a C++ implementation of an overlap-layout-consensus transcriptome assembler.	https://github.com/mariokostelac/ra
 	ra-integrate	Integration of the Ra assembler - a de novo DNA assembler for third generation sequencing data.	https://github.com/mariokostelac/ra-integrate
 	rabix-bunny	Open-source development kit for the Common Workflow Language from Seven Bridges. The Rabix executor Bunny, which can be used to execute apps locally from the command line.	https://github.com/rabix/bunny
 	racon	Ultrafast consensus module for raw de novo genome assembly of long uncorrected reads.	https://github.com/isovic/racon
 	rad_haplotyper	A program for building SNP haplotypes from RAD sequencing data	https://github.com/chollenbeck/rad_haplotyper
 	rainbow	Efficient tool for clustering and assembling short reads, especially for RAD	https://sourceforge.net/projects/bio-rainbow/
 	randfold	Minimum free energy of folding randomization test software	http://bioinformatics.psb.ugent.be/software/details/Randfold
 	rapclust	Accurate, Fast and Lightweight Clustering of de novo Transcriptomes using Fragment Equivalence Classes	https://github.com/COMBINE-lab/RapClust
 	rapmap	Rapid sensitive and accurate read mapping via quasi-mapping	https://github.com/COMBINE-lab/RapMap
 	rapsearch	RAPSearch2 is a tool for fast protein similarity searches.	http://omics.informatics.indiana.edu/mg/RAPSearch2/
 	rascaf	Scaffolding with RNA-seq read alignment	https://github.com/mourisl/Rascaf/commits/master
 	raxml	Phylogenetics - Randomized Axelerated Maximum Likelihood.	http://sco.h-its.org/exelixis/web/software/raxml/index.html
 	ray	Parallel genome assemblies for parallel DNA sequencing	http://denovoassembler.sourceforge.net/index.html
 	razers3	a tool for mapping millions of short genomic reads onto a reference genome	http://www.seqan.de/projects/razers/
x	rdfextras	RDFExtras provide tools, extra stores and such for RDFLib.	http://github.com/RDFLib/rdfextras
x	rdflib-jsonld	rdflib extension adding JSON-LD parser and serializer	https://github.com/RDFLib/rdflib-jsonld
 	rdkit	Open-Source Cheminformatics Software	http://rdkit.org
 	rdock	A Fast, Versatile and Open Source Program for Docking Ligands to Proteins and Nucleic Acids	http://rdock.sourceforge.net/
 	rdp-readseq	Java based common sequence file format reader and sequence file manipulation.	https://github.com/rdpstaff/ReadSeq
 	rdptools	Metaproject for RDP Tools	http://rdp.cme.msu.edu/misc/resources.jsp
 	reago	An assembly tool for 16S ribosomal RNA recovery from metagenomic data	https://github.com/chengyuan/reago-1.1
 	recon	The RECON package performs de novo identification and classification of repeat sequence families from genomic sequences.	http://eddylab.org/software/recon/
 	recycler	Recycler is a tool designed for extracting circular sequences from de novo assembly graphs	https://github.com/Shamir-Lab/Recycler
 	regex	Alternative regular expression module, to replace re.	https://bitbucket.org/mrabarnett/mrab-regex
 	relocate2		
 	remurna	Measurement of Single-Nucleotide Polymorphism-induced Changes of RNA Conformation	https://www.ncbi.nlm.nih.gov/CBBresearch/Przytycka/index.cgi#remurna
x	rename	Perl-powered file rename script with many helpful built-ins	http://plasmasturm.org/code/rename
 	repeatmasker	RepeatMasker is a program that screens DNA sequences for interspersed repeats and low complexity DNA sequences.	http://www.repeatmasker.org
 	repeatmodeler	RepeatModeler is a de-novo repeat family identification and modeling package.	http://www.repeatmasker.org/RepeatModeler.html
 	repeatscout	De novo identification of repeat families in large genomes.	http://repeatscout.bioprojects.org
x	represent	Create __repr__ automatically or declaratively.	https://github.com/RazerM/represent
x	requests-cache	Persistent cache for requests library	https://github.com/reclosedev/requests-cache
x	requests-mock	Mock out responses from the requests package	
x	requests-toolbelt	A toolbelt of useful classes and functions to be used with python-requests	https://github.com/sigmavirus24/requests-toolbelt
x	retry_decorator	Retry Decorator	https://github.com/pnpnpn/retry-decorator
 	reveal	Graph based multi genome aligner.	https://github.com/jasperlinthorst/reveal
 	rgi	This tool provides a preliminary annotation of your DNA sequence(s) based upon the data available in The Comprehensive Antibiotic Resistance Database (CARD). Hits to genes tagged with Antibiotic Resistance ontology terms will be highlighted. As CARD expands to include more pathogens, genomes, plasmids, and ontology terms this tool will grow increasingly powerful in providing first-pass detection of antibiotic resistance associated genes. See license at CARD website	https://card.mcmaster.ca
 	ribocode	A package for identifying the translated ORFs using ribosome-profiling data	https://github.com/xzt41/RiboCode
 	ribodiff	RiboDiff is a statistical tool that detects the protein translational efficiency change from Ribo-Seq (ribosome footprinting) and RNA-Seq data.	http://public.bmi.inf.ethz.ch/user/zhongy/RiboDiff/index.html
 	riboplot	Plot read counts of RiboSeq data from BAM format alignment files	https://github.com/vimalkvn/riboplot
 	riboseed	riboSeed: assemble across rDNA regions	https://github.com/nickp60/riboSeed
 	ribotaper	RiboTaper is a new analysis pipeline for Ribosome Profiling (Ribo-seq) experiments, which exploits the triplet periodicity of ribosomal footprints to call translated regions.	https://ohlerlab.mdc-berlin.de/software/RiboTaper_126/
 	rmap	rmap is a short reads mapper for next-generation sequencing data	http://smithlabresearch.org/software/rmap/
 	rmats	MATS is a computational tool to detect differential alternative splicing events from RNA-Seq data.	http://rnaseq-mats.sourceforge.net
 	rmats2sashimiplot	rmats2sashimiplot is a tool that generates sahimi plots from rMATS outputs.	https://github.com/Xinglab/rmats2sashimiplot
 	rmblast	RMBlast is a RepeatMasker compatible version of the standard NCBI BLAST suite.	http://www.repeatmasker.org/RMBlast.html
 	rna-seqc	RNA-SeQC is a java program which computes a series of quality control metrics for RNA-seq data. The input can be one or more BAM files	http://archive.broadinstitute.org/cancer/cga/rna-seqc
 	rnabob	fast RNA motif searching	
 	rnacode	RNAcode - Analyze the protein coding potential in multiple sequence alignments RNAcode relies on evolutionary signatures including synonymous/conservative mutations and conservation of the reading frame. It does not use any species specific sequence characteristics whatsoever and does not use any machine learning techniques.	http://wash.github.io/rnacode/
 	rnalien	A tool for unsupervised construction of RNA family models	http://rna.tbi.univie.ac.at/rnalien/tool
 	rnashapes	RNAshape abstraction maps structures to a tree-like domain of shapes, retaining adjacency and nesting of structural features, but disregarding helix lengths. Shape abstraction integrates well with dynamic programming algorithms, and hence it can be applied during structure prediction rather than afterwards. This avoids exponential explosion and can still give us a non-heuristic and complete account of properties of the molecule's folding space.	http://bibiserv.techfak.uni-bielefeld.de/rnashapes
 	rnasnp	Efficient detection of local RNA secondary structure changes induced by SNPs.	http://rth.dk/resources/rnasnp/software
 	rnastructure	RNAstructure is a complete package for RNA and DNA secondary structure  prediction and analysis. It includes algorithms for   secondary structure  prediction, including facility to predict base pairing probabilities. It  also can be used to predict bimolecular structures and can predict the  equilibrium binding affinity of an oligonucleotide to a structured RNA  target. This is useful for siRNA design. It can also predict secondary  structures common to two, unaligned sequences, which is much more accurate  than single sequence secondary structure prediction. Finally, RNAstructure  can take a number of different types of experiment mapping data to constrain  or restrain structure prediction. These include chemical mapping, enzymatic  mapping, NMR, and SHAPE data.	http://rna.urmc.rochester.edu/RNAstructure.html
 	rnaz	predicting structural noncoding RNAs	https://www.tbi.univie.ac.at/~wash/RNAz/
 	rnftools	RNF framework for NGS: simulation of reads, evaluation of mappers, conversion of RNF-compliant data.	http://karel-brinda.github.io/rnftools
 	roary	Rapid large-scale prokaryote pan genome analysis	https://github.com/sanger-pathogens/Roary
 	roary2fripan.py	Formats Roary output for viewing in FriPan	https://github.com/kwongj/roary2fripan
 	ropebwt2	Incremental construction of FM-index for DNA sequences	https://github.com/lh3/ropebwt2
 	roprofile	Generation of pan-genome profile files using Roary output.	https://github.com/cimendes/roProfile
 	rpkmforgenes	Calculates gene expression from a read mapping file	https://github.com/danielramskold/S3_species-specific_sequencing
x	rsa	Pure-Python RSA implementation	http://stuvel.eu/rsa
 	rscape	R-scape (RNA Structural Covariation Above Phylogenetic Expectation) looks for evidence of a conserved RNA secondary structure by measuring pairwise covariations observed in an input multiple sequence alignment.	http://eddylab.org/R-scape/
 	rseg	The RSEG software package is used to analyze ChIP-Seq data, especially for identifying genomic regions and their boundaries marked by diffusive histone modification markers, such as H3K36me3 and H3K27me3.	http://smithlabresearch.org/software/rseg
 	rsem	RSEM (RNA-Seq by Expectation-Maximization)	https://deweylab.github.io/RSEM/
 	rseqc	RNA-seq QC Package	http://rseqc.sourceforge.net/
 	rtg-tools	RealTimeGenomics Tools -- Utilities for accurate VCF comparison and manipulation	https://github.com/RealTimeGenomics/rtg-tools
x	ruby	Ruby is a dynamic, reflective, object-oriented, general-purpose programming language.	https://www.ruby-lang.org
x	ruffus	Light-weight Python Computational Pipeline Management	http://www.ruffus.org.uk/
x	rust	Rust is a systems programming language that runs blazingly fast, prevents segfaults, and guarantees thread safety.	https://www.rust-lang.org
 	rust-bio-tools	A growing collection of fast and secure command line utililities for dealing with NGS dataimplemented on top of Rust-Bio.	https://github.com/rust-bio/rust-bio-tools
 	rust-overlaps	A fast and secure command line utilility for enumerating all suffix-prefixoverlaps within a set of sequences, satisfying a user-specified minimaloverlap length and maximal error rate.	https://github.com/jbaaijens/rust-overlaps
x	s3gof3r	Fast, concurrent, streaming access to Amazon S3, including gof3r, a CLI	https://github.com/rlmcpherson/s3gof3r
 	saffrontree	SaffronTree: Reference free rapid phylogenetic tree construction from raw read data	https://github.com/sanger-pathogens/saffrontree
 	sailfish	Rapid Mapping-based Isoform Quantification from RNA-Seq Reads	http://www.cs.cmu.edu/~ckingsf/software/sailfish/
 	sak	This tool allows one to cut sequences and parts of sequences out of sequence files.	https://github.com/seqan/seqan/tree/master/apps/sak/README
